id,host id,host_identity_verified,neighbourhood group,neighbourhood,lat,long,country code,cancellation_policy,room type,Construction year,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,price,service fee,instant_bookable_False,instant_bookable_True
1311176.0,97069047757.0,verified,Brooklyn,Sheepshead Bay,40.58422,-73.94079,US,0.5,Entire home/apt,2007.0,4.0,128.0,11/15/2016,0.13313313313313313,2.0,0.0196078431372549,-8.0,441,88.0,1.0,0.0
1311729.0,64293042107.0,verified,Brooklyn,Williamsburg,40.71973,-73.95582,US,1.0,Entire home/apt,2022.0,3.0,14.0,8/31/2015,0.014014014014014012,5.0,0.0,138.0,357,71.0,1.0,0.0
1312281.0,51579822752.0,verified,Brooklyn,Bedford-Stuyvesant,40.69025,-73.93323,US,0.0,Entire home/apt,2005.0,3.0,30.0,6/24/2019,0.03103103103103103,1.0,0.0392156862745098,397.0,128,26.0,0.0,1.0
1312833.0,14374445699.0,verified,Queens,Sunnyside,40.73826,-73.92458,US,0.0,Private room,2009.0,28.0,258.0,5/28/2019,0.2892892892892893,2.0,0.0,251.0,924,185.0,1.0,0.0
1313386.0,14322825094.0,unconfirmed,Brooklyn,Greenpoint,40.73049,-73.96115,US,0.0,Entire home/apt,2009.0,3.0,228.0,4/25/2018,0.23823823823823825,4.0,0.0392156862745098,324.0,186,37.0,0.0,1.0
1313938.0,77437300795.0,unconfirmed,Manhattan,East Village,40.72956,-73.97903,US,0.0,Entire home/apt,2007.0,1.0,,7/1/2019,0.06406406406406406,3.0,0.0,85.0,844,169.0,0.0,1.0
1314490.0,40255071280.0,verified,Manhattan,West Village,40.73854,-74.00821,US,1.0,Private room,2011.0,90.0,9.0,6/30/2019,0.019019019019019017,3.0,0.0,93.0,80,16.0,0.0,1.0
1315042.0,12030485520.0,verified,Manhattan,Theater District,40.75877,-73.98863,US,0.5,Entire home/apt,2005.0,2.0,179.0,6/19/2019,0.18718718718718716,2.0,0.0,66.0,709,142.0,0.0,1.0
1315595.0,42273759988.0,verified,Brooklyn,Gowanus,40.67688,-73.9859,US,0.5,Entire home/apt,2022.0,7.0,9.0,6/23/2016,0.00900900900900901,2.0,0.0,264.0,473,95.0,1.0,0.0
1316147.0,89270309898.0,verified,Brooklyn,Bushwick,40.70051,-73.92204,US,1.0,Private room,2015.0,1.0,1.0,4/21/2019,0.036036036036036036,1.0,0.0,375.0,466,93.0,1.0,0.0
1316699.0,20886452914.0,unconfirmed,Manhattan,Lower East Side,40.71712,-73.98898,US,0.0,Private room,2021.0,30.0,25.0,8/29/2018,0.04804804804804805,1.0,0.0,103.0,228,46.0,0.0,1.0
1317252.0,72246290898.0,unconfirmed,Staten Island,Emerson Hill,40.60742,-74.14388,US,1.0,Private room,2012.0,2.0,2.0,2/8/2018,0.004004004004004004,1.0,0.0,91.0,629,126.0,1.0,0.0
1317804.0,25728158980.0,verified,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95741,US,0.0,Private room,2014.0,3.0,152.0,6/25/2019,0.15915915915915915,1.0,0.0392156862745098,380.0,520,104.0,1.0,0.0
1318356.0,69724697185.0,unconfirmed,Queens,Long Island City,40.75627,-73.9211,US,0.0,Entire home/apt,2012.0,30.0,24.0,3/31/2019,0.024024024024024024,3.0,0.13725490196078433,259.0,476,95.0,0.0,1.0
1318909.0,86633710982.0,unconfirmed,Manhattan,,40.79816,-73.9619,US,0.0,Entire home/apt,2014.0,2.0,45.0,4/22/2019,0.04604604604604604,4.0,0.0392156862745098,4.0,892,178.0,1.0,0.0
1319461.0,3824109768.0,verified,Brooklyn,Fort Hamilton,40.61927,-74.0307,US,0.5,Entire home/apt,2003.0,30.0,7.0,11/14/2018,0.007007007007007008,4.0,0.0,267.0,523,105.0,1.0,0.0
1320013.0,61656429942.0,verified,Manhattan,Harlem,40.8078,-73.95208,US,1.0,Private room,2010.0,7.0,19.0,6/3/2019,0.03403403403403403,5.0,0.0,231.0,145,29.0,0.0,1.0
1320565.0,66943915679.0,unconfirmed,Brooklyn,Bensonhurst,40.61922,-73.99399,US,0.5,Entire home/apt,2006.0,1.0,24.0,1/19/2019,0.025025025025025023,2.0,0.0,384.0,464,93.0,1.0,0.0
1321118.0,84123073098.0,unconfirmed,Brooklyn,Clinton Hill,40.68275,-73.96148,US,1.0,Entire home/apt,2007.0,4.0,8.0,10/14/2017,0.008008008008008008,4.0,0.0196078431372549,,977,195.0,0.0,1.0
1321670.0,82631426580.0,verified,Manhattan,Lower East Side,40.71813,-73.98416,US,0.5,Entire home/apt,2016.0,1.0,29.0,6/3/2015,0.03003003003003003,2.0,0.0196078431372549,,970,194.0,1.0,0.0
1322222.0,32475577740.0,verified,Manhattan,Lower East Side,40.71892,-73.98401,US,0.0,Entire home/apt,2004.0,1.0,14.0,7/20/2015,0.014014014014014012,5.0,0.0196078431372549,,934,187.0,1.0,0.0
1322775.0,55642739744.0,unconfirmed,Manhattan,Harlem,40816.0,-73.95545,US,0.0,Private room,2013.0,1.0,33.0,5/25/2019,0.037037037037037035,5.0,0.0,,898,180.0,0.0,1.0
1323327.0,85908089774.0,unconfirmed,Manhattan,Harlem,40.82748,-73.95153,US,0.0,Private room,2007.0,4.0,99.0,2/28/2019,0.1031031031031031,3.0,0.0,,275,55.0,1.0,0.0
1323879.0,24873888478.0,verified,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088,US,0.0,Private room,2003.0,3.0,59.0,1/5/2017,0.06106106106106106,5.0,0.0392156862745098,,423,85.0,0.0,1.0
1324432.0,49547130622.0,verified,Manhattan,East Village,40.72229,-73.97901,US,0.5,Entire home/apt,2017.0,3.0,142.0,6/16/2019,0.14914914914914915,1.0,0.0,,379,76.0,0.0,1.0
1324984.0,84021843835.0,unconfirmed,Manhattan,NoHo,40.72956,-73.99287,US,0.0,Private room,2006.0,2.0,0.0,,,5.0,0.0,,727,145.0,1.0,0.0
1325536.0,37617298944.0,verified,Brooklyn,Greenpoint,40.72595,-73.95298,US,0.5,Entire home/apt,2004.0,29.0,22.0,3/15/2019,0.022022022022022022,4.0,0.0,,725,145.0,1.0,0.0
1326088.0,52485385239.0,unconfirmed,Manhattan,Tribeca,40.71193,-74.00817,US,0.0,Private room,2020.0,3.0,82.0,5/21/2019,0.08608608608608609,5.0,0.0196078431372549,,"1,102",220.0,1.0,0.0
1326641.0,33952991254.0,verified,Brooklyn,,40.68012,-73.97847,US,0.0,Private room,2003.0,2.0,23.0,9/15/2018,0.02302302302302302,1.0,0.09803921568627451,,793,159.0,0.0,1.0
1327193.0,44159058624.0,unconfirmed,Manhattan,Chelsea,40.74233,-73.99865,US,1.0,Entire home/apt,2006.0,4.0,32.0,5/8/2019,0.03303303303303303,4.0,0.0,,200,40.0,0.0,1.0
1327745.0,86350704637.0,unconfirmed,Brooklyn,Prospect Heights,40.67424,-73.96665,US,0.0,Entire home/apt,2017.0,5.0,24.0,6/23/2019,0.024024024024024024,2.0,0.0,,921,184.0,1.0,0.0
1328298.0,97765256955.0,verified,Manhattan,Harlem,40.80486,-73.95298,US,1.0,Private room,2006.0,1.0,59.0,10/26/2018,0.06206206206206206,2.0,0.0196078431372549,,70,14.0,1.0,0.0
1328850.0,81745064262.0,verified,Manhattan,Harlem,40.80307,-73.95048,US,1.0,Private room,2017.0,55.0,6.0,1/2/2015,0.007007007007007008,5.0,0.0196078431372549,,230,46.0,0.0,1.0
1329402.0,24038577247.0,verified,Brooklyn,Boerum Hill,40.68653,-73.98562,US,0.5,Entire home/apt,2009.0,4.0,18.0,7/5/2018,0.020020020020020016,4.0,0.0,325.0,396,79.0,0.0,1.0
1335478.0,39482467591.0,unconfirmed,Manhattan,Chinatown,40.71611,-73.99828,US,1.0,Private room,2007.0,30.0,59.0,6/24/2019,0.06306306306306306,3.0,0.0,211.0,119,24.0,0.0,1.0
1336030.0,7038185116.0,unconfirmed,Brooklyn,Bedford-Stuyvesant,40.67964,-73.93946,US,1.0,Entire home/apt,2012.0,7.0,63.0,6/26/2019,0.18618618618618618,1.0,0.0,162.0,244,49.0,1.0,0.0
1336582.0,83104436080.0,verified,Manhattan,Hell's Kitchen,40.76189,-73.99,US,0.0,Private room,2017.0,2.0,52.0,8/14/2018,0.05405405405405406,1.0,0.0,122.0,697,139.0,1.0,0.0
1337134.0,23200972509.0,verified,Manhattan,East Village,40.72645,-73.98035,US,0.5,Private room,2018.0,1.0,278.0,7/3/2019,0.2942942942942943,2.0,0.0392156862745098,341.0,196,39.0,0.0,1.0
1337687.0,68755138519.0,verified,Brooklyn,Sunset Park,40.66293,-73.99833,US,0.0,Entire home/apt,2009.0,5.0,1.0,2/2/2022,0.0,1.0,0.0,411.0,510,102.0,1.0,0.0
1338239.0,72187940416.0,unconfirmed,Brooklyn,Bedford-Stuyvesant,40.69046,-73.95167,US,0.0,Entire home/apt,2017.0,2.0,35.0,6/9/2019,0.03903903903903904,4.0,0.0,7.0,"1,159",232.0,1.0,0.0
1338791.0,29241866652.0,verified,Bronx,Concourse,40.83001,-73.92158,US,1.0,Private room,2006.0,5.0,235.0,6/29/2019,0.2482482482482483,2.0,0.0196078431372549,29.0,361,72.0,1.0,0.0
1339344.0,83083674415.0,unconfirmed,Manhattan,East Harlem,40.79239,-73.94535,US,0.0,Entire home/apt,2015.0,28.0,115.0,6/30/2019,0.12012012012012012,5.0,0.0196078431372549,265.0,"1,09",218.0,1.0,0.0
1339896.0,84560895335.0,verified,Manhattan,,40.72709,-73.98274,US,0.5,Private room,2004.0,1.0,109.0,10/2/2015,0.1141141141141141,2.0,0.0,116.0,486,97.0,1.0,0.0
1340448.0,40808841464.0,unconfirmed,Manhattan,SoHo,40.72599,-74.00168,US,1.0,Private room,2005.0,5.0,1.0,7/9/2013,0.0,4.0,0.0,392.0,588,118.0,0.0,1.0
1341001.0,15617572514.0,unconfirmed,Brooklyn,Bedford-Stuyvesant,40.68309,-73.94219,US,1.0,Entire home/apt,2004.0,3.0,305.0,6/27/2019,0.32332332332332336,3.0,0.0,175.0,779,156.0,1.0,0.0
1341553.0,19551160805.0,unconfirmed,Manhattan,East Harlem,40.79442,-73.93433,US,0.0,Entire home/apt,2007.0,1.0,102.0,6/18/2019,0.15115115115115116,4.0,0.0,267.0,"1,114",223.0,1.0,0.0
1342105.0,71629081994.0,verified,Manhattan,Hell's Kitchen,40.76166,-73.99675,US,0.5,Entire home/apt,2017.0,30.0,83.0,5/31/2019,0.08708708708708708,3.0,0.0,303.0,676,135.0,0.0,1.0
1342657.0,30940457021.0,unconfirmed,Queens,Ridgewood,40.70163,-73.90867,US,0.5,Private room,2006.0,1.0,19.0,7/31/2018,0.024024024024024024,1.0,0.0,420.0,674,135.0,1.0,0.0
1343210.0,58009803783.0,unconfirmed,Manhattan,Midtown,40.75575,-73.96842,US,0.0,Private room,2015.0,2.0,61.0,5/18/2019,0.06406406406406406,3.0,0.0,233.0,578,116.0,1.0,0.0
1343762.0,30116882477.0,unconfirmed,Manhattan,Harlem,40.80903,-73.94197,US,1.0,Entire home/apt,2009.0,5.0,89.0,6/30/2019,0.09309309309309309,1.0,0.0,336.0,"1,025",205.0,0.0,1.0
1344314.0,41389421098.0,unconfirmed,Queens,Long Island City,40.74581,-73.95295,US,0.5,Private room,2016.0,30.0,65.0,7/31/2017,0.07307307307307306,1.0,0.0392156862745098,-6.0,"1,112",222.0,1.0,0.0
1344867.0,66779377123.0,unconfirmed,Brooklyn,South Slope,40.66414,-73.98574,US,0.0,Entire home/apt,2003.0,1.0,40.0,6/16/2019,0.043043043043043044,3.0,0.0,69.0,"1,067",213.0,0.0,1.0
1345419.0,53354982147.0,unconfirmed,Manhattan,West Village,40.74,-74.00381,US,1.0,Private room,2003.0,30.0,80.0,4/26/2019,0.08508508508508508,5.0,0.0196078431372549,16.0,488,98.0,1.0,0.0
1345971.0,21547822804.0,unconfirmed,Manhattan,,40.75348,-73.97065,US,0.5,Entire home/apt,2019.0,30.0,136.0,6/19/2019,0.14414414414414414,4.0,0.0,272.0,417,83.0,1.0,0.0
1346524.0,57305994679.0,unconfirmed,Manhattan,Lower East Side,40.72066,-73.98506,US,0.5,Entire home/apt,2010.0,3.0,100.0,5/28/2018,0.10510510510510511,5.0,0.0,119.0,613,123.0,0.0,1.0
1347076.0,92730001582.0,unconfirmed,Brooklyn,Williamsburg,40.71746,-73.95497,US,0.5,Entire home/apt,2014.0,2.0,125.0,7/6/2019,0.13513513513513514,4.0,0.0392156862745098,419.0,"1,105",221.0,1.0,0.0
1347628.0,87635804876.0,unconfirmed,Brooklyn,DUMBO,40.70257,-73.9847,US,1.0,Entire home/apt,2022.0,5.0,40.0,4/14/2019,0.04904904904904905,2.0,0.0,367.0,968,194.0,0.0,1.0
1348180.0,41629003262.0,verified,Manhattan,East Village,40.72264,-73.9837,US,0.5,Entire home/apt,2011.0,4.0,0.0,,,5.0,0.0,-4.0,"1,166",233.0,1.0,0.0
1348733.0,11950028501.0,verified,Manhattan,Kips Bay,40.73833,-73.98186,US,0.5,Entire home/apt,2019.0,30.0,139.0,4/28/2019,0.15815815815815817,5.0,0.058823529411764705,180.0,"1,038",208.0,1.0,0.0
1349285.0,95192822163.0,unconfirmed,Manhattan,Greenwich Village,40.73268,-73.99255,US,1.0,Entire home/apt,2006.0,30.0,0.0,,,1.0,0.0,324.0,765,153.0,1.0,0.0
1349837.0,6130798547.0,unconfirmed,Manhattan,Chinatown,40.71892,-73.99628,US,0.5,Entire home/apt,2021.0,7.0,2.0,10/6/2014,0.0020020020020020016,2.0,0.0,239.0,188,38.0,0.0,1.0
1350390.0,51367200061.0,unconfirmed,Queens,Ditmars Steinway,40.77679,-73.91687,US,1.0,Entire home/apt,2021.0,28.0,49.0,6/26/2019,0.05205205205205205,5.0,0.0,87.0,134,27.0,0.0,1.0
1350942.0,58408401042.0,verified,Manhattan,,40.71693,-73.98948,US,1.0,Entire home/apt,2017.0,5.0,8.0,5/18/2018,0.01001001001001001,3.0,0.0,42.0,"1,148",230.0,1.0,0.0
1351494.0,91965599567.0,unconfirmed,Manhattan,Gramercy,40.73685,-73.98359,US,0.5,Entire home/apt,2014.0,1.0,0.0,,,3.0,0.0,36.0,260,52.0,1.0,0.0
1352047.0,8172746932.0,unconfirmed,Brooklyn,Fort Greene,40.68501,-73.97019,US,0.5,Private room,2012.0,5.0,124.0,5/25/2019,0.13113113113113115,1.0,0.0,149.0,631,126.0,0.0,1.0
1352599.0,78768500054.0,verified,Brooklyn,Prospect-Lefferts Gardens,40.66068,-73.96003,US,1.0,Entire home/apt,2003.0,21.0,5.0,12/19/2018,0.011011011011011011,2.0,0.0,39.0,810,162.0,1.0,0.0
1353151.0,3563503030.0,unconfirmed,Brooklyn,Prospect Heights,40.67722,-73.96542,US,1.0,Private room,2022.0,1.0,147.0,6/30/2019,0.15615615615615616,5.0,0.0,387.0,57,11.0,0.0,1.0
1353703.0,90956192931.0,verified,Brooklyn,Clinton Hill,40.68975,-73.96703,US,0.5,Private room,2022.0,1.0,43.0,4/14/2019,0.04504504504504504,5.0,0.19607843137254902,338.0,59,12.0,0.0,1.0
1354256.0,15756068088.0,verified,Brooklyn,Bedford-Stuyvesant,40.69221,-73.95866,US,0.5,Entire home/apt,2008.0,6.0,8.0,1/3/2019,0.03203203203203203,3.0,0.0,321.0,461,92.0,1.0,0.0
1354808.0,24768018327.0,verified,Manhattan,West Village,40.72969,-74.00635,US,1.0,Entire home/apt,2004.0,2.0,37.0,1/2/2019,0.038038038038038034,1.0,0.0,302.0,"1,019",204.0,0.0,1.0
1355360.0,66000316990.0,unconfirmed,Brooklyn,Clinton Hill,40.6893,-73.96602,US,0.5,Private room,2010.0,1.0,120.0,6/19/2019,0.12712712712712712,3.0,0.19607843137254902,3.0,"1,038",208.0,1.0,0.0
1355913.0,81034268857.0,unconfirmed,Brooklyn,Williamsburg,40.70832,-73.94157,US,0.5,Entire home/apt,2017.0,1.0,24.0,1/1/2019,0.028028028028028024,5.0,0.0,187.0,"1,156",231.0,0.0,1.0
1356465.0,21192497123.0,verified,Brooklyn,,40.68016,-73.94878,US,0.5,Entire home/apt,2015.0,3.0,5.0,7/9/2017,0.004004004004004004,2.0,0.0,408.0,938,188.0,1.0,0.0
1357017.0,92972999511.0,unconfirmed,Brooklyn,Williamsburg,40.70875,-73.95508,US,1.0,Entire home/apt,2011.0,30.0,242.0,4/1/2019,0.25825825825825827,5.0,0.0,183.0,256,51.0,1.0,0.0
1357570.0,97343045389.0,unconfirmed,Manhattan,Inwood,40.85888,-73.92886,US,1.0,Private room,2010.0,4.0,229.0,6/21/2019,0.2442442442442443,3.0,0.0,87.0,683,137.0,1.0,0.0
1358122.0,25123739690.0,unconfirmed,Bronx,Kingsbridge,40.8679,-73.90023,US,1.0,Private room,2013.0,2.0,108.0,6/19/2019,0.13513513513513514,1.0,0.0196078431372549,8.0,640,128.0,0.0,1.0
1358674.0,27478796623.0,unconfirmed,Brooklyn,Bedford-Stuyvesant,40.6889,-73.95383,US,0.5,Entire home/apt,2022.0,2.0,181.0,6/5/2019,0.19119119119119118,5.0,0.0,1.0,463,93.0,0.0,1.0
1359226.0,84120747884.0,unconfirmed,Manhattan,Chelsea,40.75127,-73.99637,US,0.0,Entire home/apt,2005.0,5.0,34.0,7/1/2019,0.038038038038038034,1.0,0.0,297.0,429,86.0,0.0,1.0
1359779.0,44013922440.0,unconfirmed,Brooklyn,Crown Heights,40.67607,-73.94421,US,0.5,Private room,2003.0,3.0,5.0,10/2/2016,0.004004004004004004,1.0,0.0,32.0,"1,154",231.0,0.0,1.0
1360331.0,76948781651.0,unconfirmed,Manhattan,Gramercy,40.73834,-73.9823,US,0.5,Entire home/apt,2021.0,1.0,5.0,8/17/2015,0.005005005005005004,4.0,0.0,211.0,629,126.0,0.0,1.0
1360883.0,20729008722.0,verified,Queens,Elmhurst,40.7347,-73.88066,US,1.0,Entire home/apt,,4.0,60.0,6/25/2019,0.06306306306306306,3.0,0.0196078431372549,270.0,921,184.0,0.0,1.0
1361436.0,24135792092.0,verified,Manhattan,Lower East Side,40.71876,-73.98851,US,0.5,Entire home/apt,,1.0,238.0,6/23/2019,0.25825825825825827,4.0,0.0,244.0,479,96.0,1.0,0.0
1361988.0,18633022743.0,unconfirmed,Brooklyn,Greenpoint,40.73787,-73.95385,US,1.0,Entire home/apt,,3.0,34.0,4/22/2019,0.036036036036036036,2.0,0.5294117647058824,177.0,"1,121",224.0,1.0,0.0
1362540.0,25835486693.0,unconfirmed,Manhattan,West Village,40.73066,-74.00287,US,1.0,Entire home/apt,,3.0,131.0,6/24/2019,0.13913913913913914,2.0,0.058823529411764705,60.0,735,147.0,1.0,0.0
1363093.0,67557162323.0,unconfirmed,Manhattan,West Village,40.73291,-74.00059,US,0.5,Entire home/apt,,4.0,6.0,6/28/2017,0.015015015015015015,4.0,0.0,153.0,377,75.0,1.0,0.0
1363645.0,27086952528.0,unconfirmed,Manhattan,Washington Heights,40.85099,-73.92822,US,1.0,Private room,2021.0,60.0,4.0,7/3/2015,0.005005005005005004,,0.0,355.0,986,197.0,0.0,1.0
1364197.0,86033283627.0,verified,Brooklyn,Bedford-Stuyvesant,40.68707,-73.91918,US,1.0,Private room,2019.0,1.0,7.0,10/7/2018,0.007007007007007008,,0.058823529411764705,250.0,492,98.0,0.0,1.0
1364749.0,40058264822.0,unconfirmed,Brooklyn,Williamsburg,40.7184,-73.96019,US,0.5,Entire home/apt,2020.0,5.0,125.0,7/7/2019,0.3033033033033033,,0.0,164.0,822,164.0,0.0,1.0
1365302.0,37408540678.0,verified,Brooklyn,Crown Heights,40.67495,-73.95563,US,1.0,Private room,2009.0,3.0,0.0,,,,0.0,158.0,69,14.0,1.0,0.0
1365854.0,40184049403.0,unconfirmed,Manhattan,Chinatown,40.71582,-73.99902,US,0.5,Entire home/apt,2010.0,1.0,49.0,12/3/2014,0.05705705705705705,2.0,0.0,88.0,538,108.0,0.0,1.0
1366406.0,34685841363.0,verified,Manhattan,Harlem,40.81068,-73.94288,US,0.0,Private room,2008.0,1.0,11.0,9/25/2017,0.011011011011011011,1.0,0.0196078431372549,67.0,"1,029",206.0,0.0,1.0
1366959.0,11362726562.0,unconfirmed,Manhattan,Harlem,40.81122,-73.94279,US,0.5,Entire home/apt,2021.0,5.0,0.0,,,1.0,0.0196078431372549,412.0,792,158.0,1.0,0.0
1367511.0,3589586967.0,unconfirmed,Manhattan,Greenwich Village,40.73129,-73.99944,US,0.0,Entire home/apt,2019.0,3.0,107.0,5/23/2019,0.1141141141141141,2.0,0.0,350.0,262,52.0,0.0,1.0
1368063.0,24138275549.0,verified,Brooklyn,Williamsburg,40.71628,-73.95737,US,0.0,Private room,2003.0,2.0,241.0,6/29/2019,0.2592592592592593,4.0,0.0,109.0,58,12.0,0.0,1.0
1368616.0,35885613841.0,unconfirmed,Manhattan,Upper West Side,40.78558,-73.9726,US,1.0,Private room,2014.0,1.0,176.0,6/29/2019,0.18818818818818817,3.0,0.0,364.0,53,11.0,0.0,1.0
1369168.0,20138015423.0,unconfirmed,Manhattan,Chinatown,40.7146,-73991.0,US,1.0,Private room,2006.0,4.0,151.0,6/16/2019,0.16216216216216214,4.0,0.0196078431372549,193.0,792,158.0,0.0,1.0
1369720.0,57502125392.0,unconfirmed,Manhattan,East Harlem,40.79493,-73.94462,US,0.5,Entire home/apt,2004.0,3.0,49.0,8/9/2018,0.05205205205205205,2.0,0.0196078431372549,402.0,383,77.0,0.0,1.0
1370272.0,68905124683.0,unconfirmed,Brooklyn,Sunset Park,40.6623,-73.99049,US,1.0,Entire home/apt,2014.0,120.0,13.0,9/1/2018,0.013013013013013013,3.0,0.0,248.0,"1,145",229.0,0.0,1.0
1370825.0,41917153622.0,unconfirmed,Brooklyn,Greenpoint,40.73693,-73.95284,US,1.0,Entire home/apt,2009.0,3.0,33.0,6/24/2019,0.04604604604604604,3.0,0.5294117647058824,233.0,"1,113",223.0,0.0,1.0
1371377.0,75427375884.0,verified,Brooklyn,,40.73641,-73.9533,US,0.0,Entire home/apt,2006.0,3.0,24.0,11/6/2018,0.03103103103103103,4.0,0.5294117647058824,419.0,104,21.0,0.0,1.0
1371929.0,65023787413.0,verified,Brooklyn,Greenpoint,40.73794,-73.95254,US,0.0,Entire home/apt,2009.0,3.0,59.0,6/24/2019,0.06506506506506507,2.0,0.5294117647058824,109.0,685,137.0,1.0,0.0
1372482.0,66850601740.0,unconfirmed,Brooklyn,Brighton Beach,40.58147,-73.96726,US,0.0,Private room,2011.0,1.0,2.0,6/25/2015,0.003003003003003003,1.0,0.0,189.0,637,127.0,1.0,0.0
1373034.0,50926699500.0,unconfirmed,Manhattan,Upper West Side,40.79771,-73.96323,US,0.0,Entire home/apt,2013.0,2.0,16.0,6/28/2019,0.022022022022022022,2.0,0.0,250.0,678,136.0,1.0,0.0
1373586.0,32459414344.0,unconfirmed,Manhattan,Harlem,40.81512,-73.94692,US,1.0,Private room,2008.0,2.0,72.0,11/26/2018,0.07607607607607607,3.0,0.0,203.0,878,176.0,1.0,0.0
1377452.0,77372797211.0,unconfirmed,Brooklyn,,40.73783,-73.95259,US,1.0,Private room,2009.0,3.0,3.0,11/3/2015,0.0020020020020020016,2.0,0.5294117647058824,216.0,528,106.0,0.0,1.0
1378005.0,84272466981.0,unconfirmed,Brooklyn,Greenpoint,40.73714,-73.95296,US,0.0,Private room,2011.0,3.0,6.0,4/19/2018,0.00900900900900901,4.0,0.5294117647058824,372.0,847,169.0,0.0,1.0
1378557.0,17112437857.0,verified,Brooklyn,Greenpoint,40.73731,-73.9545,US,0.0,Private room,2016.0,3.0,4.0,12/4/2015,0.004004004004004004,2.0,0.5294117647058824,-2.0,232,46.0,0.0,1.0
1379109.0,30262643335.0,verified,Queens,Jackson Heights,40.74965,-73.89344,US,0.5,Private room,2009.0,5.0,56.0,7/6/2019,0.06506506506506507,4.0,0.0392156862745098,,241,48.0,0.0,1.0
1379662.0,71778673938.0,verified,Brooklyn,Greenpoint,40.73793,-73.95316,US,0.5,Private room,2012.0,3.0,7.0,11/16/2018,0.007007007007007008,3.0,0.5294117647058824,,310,62.0,0.0,1.0
1380214.0,23247142217.0,verified,Brooklyn,Clinton Hill,40.68197,-73.96549,US,0.0,Entire home/apt,2022.0,1.0,2.0,1/13/2014,0.0020020020020020016,5.0,0.0,,627,125.0,0.0,1.0
1380766.0,85660465088.0,verified,Brooklyn,Bushwick,40.70271,-73.91566,US,0.0,Entire home/apt,2013.0,2.0,178.0,6/24/2019,0.2682682682682683,4.0,0.0,,564,113.0,0.0,1.0
1381318.0,17564820154.0,unconfirmed,Brooklyn,Williamsburg,40.7116,-73.9529,US,1.0,Private room,2015.0,30.0,30.0,5/31/2019,0.07907907907907909,2.0,0.0,,499,100.0,1.0,0.0
1381871.0,41257472265.0,unconfirmed,Brooklyn,Bedford-Stuyvesant,40.69241,-73.94885,US,0.5,Entire home/apt,2018.0,2.0,190.0,6/23/2019,0.20320320320320323,3.0,0.0,,143,29.0,0.0,1.0
1382423.0,70583384009.0,verified,Manhattan,Nolita,40.72004,-73.99424,US,0.0,Entire home/apt,2018.0,7.0,25.0,6/30/2019,0.026026026026026026,3.0,0.0196078431372549,,778,156.0,1.0,0.0
1382975.0,93058121104.0,verified,Queens,Sunnyside,40.74511,-73.92398,US,1.0,Entire home/apt,2004.0,10.0,81.0,5/31/2019,0.09709709709709709,5.0,0.0196078431372549,,692,138.0,1.0,0.0
1383528.0,89772663884.0,unconfirmed,Manhattan,Chelsea,40.74599,-74.00253,US,1.0,Entire home/apt,2006.0,2.0,7.0,6/22/2019,0.007007007007007008,1.0,0.0,,499,100.0,0.0,1.0
1384080.0,59810199450.0,verified,Brooklyn,Cobble Hill,40.68946,-73.99385,US,1.0,Private room,2022.0,4.0,216.0,7/1/2019,0.23023023023023026,5.0,0.0,,844,169.0,0.0,1.0
1384632.0,20925642299.0,unconfirmed,Brooklyn,Bedford-Stuyvesant,40.68226,-73.95473,US,0.0,Entire home/apt,2012.0,30.0,31.0,1/28/2019,0.03203203203203203,4.0,0.0,,661,132.0,0.0,1.0
1385185.0,91471245378.0,verified,Brooklyn,Cypress Hills,40.67855,-73.8896,US,0.5,Private room,2019.0,90.0,53.0,8/12/2017,0.05605605605605605,4.0,0.0196078431372549,,128,26.0,0.0,1.0
1385737.0,52060217625.0,verified,Brooklyn,Williamsburg,40.71408,-73.9489,US,0.0,Private room,2008.0,3.0,247.0,6/21/2019,0.26426426426426425,2.0,0.0196078431372549,,"1,025",205.0,1.0,0.0
1386289.0,12977044205.0,verified,Brooklyn,Clinton Hill,40.68618,-73.96144,US,1.0,Entire home/apt,2018.0,3.0,233.0,4/10/2019,0.24924924924924927,5.0,0.0,318.0,758,152.0,1.0,0.0
1386841.0,26428960619.0,verified,Brooklyn,Park Slope,40.67379,-73.98454,US,1.0,Entire home/apt,2005.0,3.0,135.0,6/24/2019,0.14414414414414414,5.0,0.0,162.0,963,193.0,0.0,1.0
1387394.0,35584537827.0,unconfirmed,Queens,St. Albans,40.70554,-73.76637,US,0.0,Private room,2015.0,4.0,20.0,12/30/2015,0.022022022022022022,3.0,0.0,140.0,738,148.0,1.0,0.0
1387946.0,88495754661.0,unconfirmed,Manhattan,West Village,40.74031,-74.00532,US,0.0,Entire home/apt,2019.0,4.0,46.0,6/2/2019,0.04904904904904905,4.0,0.0,418.0,328,66.0,1.0,0.0
1388498.0,67587640600.0,verified,Manhattan,Chelsea,40.74618,-74.00392,US,0.0,Entire home/apt,2015.0,365.0,10.0,10/26/2014,0.011011011011011011,1.0,0.0,230.0,177,35.0,0.0,1.0
